스킬 인덱스,,4095까지 사용가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
기사,,,,,,,궁사,,,,,,마법사,,,,,,소환사,,,,,,세그날레,,,,,,바기 워리어,,,,,
,11,,,111,,,211,크로우 윙스,A_1_1_Crowwings.csv,311,,,411,,,511,,,611,,,711,,,811,,,911,,,1011,,,1111,,
,12,,,112,,,212,윈드 샤프트,A_1_1_WindShaft.csv,312,,,412,,,512,,,612,,,712,,,812,,,912,,,1012,,,1112,,
,13,,,113,,,213,피오레 노바스,A_1_1_FioreNovas.csv,313,,,413,,,513,,,613,,,713,,,813,,,913,,,1013,,,1113,,
,14,,,114,,,214,데몰리션 봄,A_1_1_DemolitionBomb.csv,314,,,414,,,514,,,614,,,714,,,814,,,914,,,1014,,,1114,,
,15,,,115,,,215,,,315,,,415,,,515,,,615,,,715,,,815,,,915,,,1015,,,1115,,
,16,,,116,,,216,,,316,,,416,,,516,,,616,,,716,,,816,,,916,,,1016,,,1116,,
,17,,,117,,,217,,,317,,,417,,,517,,,617,,,717,,,817,,,917,,,1017,,,1117,,
,18,,,118,,,218,,,318,,,418,,,518,,,618,,,718,,,818,,,918,,,1018,,,1118,,
,19,,,119,,,219,,,319,,,419,,,519,,,619,,,719,,,819,,,919,,,1019,,,1119,,
,20,,,120,,,220,,,320,,,420,,,520,,,620,,,720,,,820,,,920,,,1020,,,1120,,
패시브,21,메이스 마스터리,K_1_2_MaceMastery.csv,121,듀얼 어드벤스,K_3_3_DualAdvance.csv,221,크리티컬 파이어,A_1_2_Criticalfire.csv,321,,,421,마나포스,M_1_2_ManaCharge.csv,521,,,621,부메랑,S_1_2_Boomerang.csv,721,트윈 마스터리,S_4_1_TwinMastery.csv,821,라이징 가드,H_1_2_RaiseingGuard.csv,921,블러드 마스터리,H_3_1_BloodMastery.csv,1021,인스팅트 스피드,B_1_2_InstinctSpeed.csv,1121,디펜시브,B_2_2_Defensive.csv
,22,아머 브레이커,K_1_2_ArmorBreaker.csv,122,스파우드 앵거,K_3_3_SpoutAnger.csv,222,,,322,,,422,우르저 게인,M_1_2_UruzGain.csv,522,,,622,메테오,S_1_2_Meteor.csv,722,에볼트 샷,S_4_1_EboltShot.csv,822,매직 쉴드,H_1_2_MagicShield.csv,922,데쓰 사이드,H_3_1_DeathScythe.csv,1022,인스팅트 파워,B_1_2_InstinctPower.csv,1122,메지컬 레지스트,B_2_2_MaigcalResist.csv
,23,메이스 베쉬,K_1_2_MaceBash.csv,123,페이탈 해쉬,K_3_3_FatalHash.csv,223,,,323,,,423,,,523,,,623,,,723,스프릿 대거,S_4_1_SpritDagger.csv,823,인크리스 어택,H_1_2_IncreaseAttack.csv,923,이블 스피어,H_3_1_EvilSpear.csv,1023,불스 크라이,B_1_2_BullsCry.csv,1123,피지컬 레지스트,B_2_2_PhysicalResist.csv
,24,헤비 블로우,K_1_2_HeavyBlow.csv,124,브랜디쉬,K_3_3_Brandish.csv,224,,,324,,,424,,,524,,,624,,,724,블로드배츠,S_4_1_BloodBats.csv,824,다크 서클,H_1_2_DarkCircle.csv,924,블러지 힛,H_3_1_BarrageHit.csv,1024,,,1124,레지스턴스,B_2_2_Resistance.csv
,25,솔라 이블,K_1_2_SolarEvil.csv,125,,,225,,,325,,,425,,,525,,,625,,,725,데블스윙,S_4_1_DevilSwing.csv,825,,,925,커즈 크라이,H_3_1_Evilcry.csv,1025,,,1125,,
,26,,,126,,,226,,,326,,,426,,,526,,,626,,,726,블레이드 스핀,S_4_1_BladeSpin.csv,826,,,926,루인스 스컬,H_3_1_RuinsSkull.csv,1026,,,1126,,
,27,,,127,,,227,,,327,,,427,,,527,,,627,,,727,비셔스 마스터리,S_4_1_ViciousMastery.csv,827,,,927,드레드 네일,H_3_1_Dreadnail.csv,1027,,,1127,,
,28,,,128,,,228,,,328,,,428,,,528,,,628,,,728,비셔스 쓰론,S_4_1_ViciousThorn.csv,828,,,928,이블스 크로우,H_3_1_Evilsclaw.csv,1028,,,1128,,
,29,,,129,,,229,,,329,,,429,,,529,,,629,,,729,블래이드 댄스,S_4_1_BladeDance.csv,829,,,929,스피릿 에미션,H_3_1_SpiritEmission.csv,1029,,,1129,,
,30,,,130,,,230,,,330,,,430,,,530,,,630,,,730,서몬 고스트,S_4_1_SummonGhost.csv,830,,,930,라이즈 피어스,H_3_1_RisePierce.csv,1030,,,1130,,
,31,,,131,,,231,,,331,,,431,,,531,,,631,,,731,포이즌 소드,S_4_1_PoisonSword.csv,831,,,931,,,1031,,,1131,,
,32,,,132,,,232,,,332,,,432,,,532,,,632,,,732,인펙티드 얼스,S_4_1_InfectedEarth.csv,832,,,932,,,1032,,,1132,,
,33,,,133,,,233,,,333,,,433,,,533,,,633,,,733,비셔스 미러,S_4_1_ViciousMirror.csv,833,,,933,,,1033,,,1133,,
,34,,,134,,,234,,,334,,,434,,,534,,,634,,,734,베넘라이트,S_4_1_VenomLight.csv,834,,,934,,,1034,,,1134,,
,35,,,135,,,235,,,335,,,435,,,535,,,635,,,735,헬버스트,S_4_1_HellBurst.csv,835,,,935,,,1035,,,1135,,
,36,,,136,,,236,,,336,,,436,,,536,,,636,,,736,크로스 핵,S_4_1_CrossHack.csv,836,,,936,,,1036,,,1136,,
,37,,,137,,,237,,,337,,,437,,,537,,,637,,,737,팔퍼스,S_4_1_Palpus.csv,837,,,937,,,1037,,,1137,,
,38,,,138,,,238,,,338,,,438,,,538,,,638,,,738,다크 아바타,S_4_1_DarkAvatar.csv,838,,,938,,,1038,,,1138,,
,39,,,139,,,239,,,339,,,439,,,539,,,639,,,739,,,839,,,939,,,1039,,,1139,,
,40,,,140,,,240,,,340,,,440,,,540,,,640,,,740,,,840,,,940,,,1040,,,1140,,
액션,41,액스 마스터리,K_1_3_AxeMastery.csv,141,쉴드 마스터리,K_3_1_ShieldMastery.csv,241,파이어 애로우,A_1_3_FireArrow.csv,341,윈드무빙,A_3_2_QuicknessMove.csv,441,매직파워,M_1_3_ManaReinforcement.csv,541,라이트닝 마스터리,M_4_1_LightingMastery.csv,641,리비도 마스터리,S_2_1_LibidoMastery.csv,741,이계의 피부,S_4_2_LowerBoundSkin.csv,841,그레이트 가드,H_1_3_GrateGuard.csv,941,,,1041,,,1141,번 너클,B_2_3_BurnKunkle.csv
,42,블리드 슬래쉬,K_1_3_BleedSlash.csv,142,쉴드 쇼브,K_3_1_ShieldShove.csv,242,아이스 애로우,A_1_3_IceArrow.csv,342,스피드,A_3_2_Speed.csv,442,,,542,라이트닝 볼트,M_4_2_LightingBolt.csv,642,타란툴라,S_2_1_Tarantula.csv,742,,,842,디바인 쉴드,H_1_3_DivineShield.csv,942,,,1042,,,1142,프리징 너클,B_2_3_FreezingKunkle.csv
,43,아킬레스 건,K_1_3_AchillesTendon.csv,143,블라인드 잽,K_3_1_BlindJab.csv,243,포이즌 애로우,A_1_3_PoisonArrow.csv,343,,,443,,,543,체인 라이트닝,M_4_2_ChainLighting.csv,643,알데바란,S_2_1_Aldebaran.csv,743,,,843,어메이징 어택 ,H_1_3_AmazingAttack.csv,943,,,1043,,,1143,라이트닝 너클,B_2_3_LightningKunkle.csv
,44,리스트 촙,K_1_3_WristChop.csv,144,파워 스트라이크,K_3_3_PowerStrike.csv,244,익스플로우젼 애로우,A_1_3_ExplosionArrow.csv,344,,,444,,,544,라이트닝 서클,M_4_2_LightingCircle.csv,644,텐타토르,S_2_1_Tentator.csv,744,,,844,,,944,,,1044,,,1144,,
,45,소닉 매서커,K_1_3_SonicMassacre.csv,145,바운스 디펜더,K_3_1_BounceDefender.csv,245,슬로우 애로우,A_1_3_SlowArrow.csv,345,,,445,,,545,라이트닝 체이스,M_4_2_LightingChase.csv,645,아나데마,S_2_1_Anathema.csv,745,,,845,,,945,,,1045,,,1145,,
,46,,,146,,,246,,,346,,,446,,,546,크루얼티 라이트닝,M_4_2_CrueltyLightning.csv,646,무스펠,S_2_1_Muspell.csv,746,,,846,,,946,,,1046,,,1146,,
,47,,,147,,,247,,,347,,,447,,,547,썬더 스피얼,M_4_2_ThunderSphere.csv,647,,,747,,,847,,,947,,,1047,,,1147
,48,,,148,,,248,,,348,,,448,,,548,이미티드 플래쉬,M_4_2_EmittedFlash.csv,648,,,748,,,848,,,948,,,1048,,,1148
,49,,,149,,,249,,,349,,,449,,,549,,,649,,,749,,,849,,,949,,,1049,,,1149
,50,,,150,,,250,,,350,,,450,,,550,,,650,,,750,,,850,,,950,,,1050,,,1150
,51,,,151,,,251,,,351,,,451,,,551,,,651,,,751,,,851,,,951,,,1051,,,1151
,52,,,152,,,252,,,352,,,452,,,552,,,652,,,752,,,852,,,952,,,1052,,,1152
,53,,,153,,,253,,,353,,,453,,,553,,,653,,,753,,,853,,,953,,,1053,,,1153
,54,,,154,,,254,,,354,,,454,,,554,,,654,,,754,,,854,,,954,,,1054,,,1154
,55,,,155,,,255,,,355,,,455,,,555,,,655,,,755,,,855,,,955,,,1055,,,1155
,56,,,156,,,256,,,356,,,456,,,556,,,656,,,756,,,856,,,956,,,1056,,,1156
,57,,,157,,,257,,,357,,,457,,,557,,,657,,,757,,,857,,,957,,,1057,,,1157
,58,,,158,,,258,,,358,,,458,,,558,,,658,,,758,,,858,,,958,,,1058,,,1158
,59,,,159,,,259,,,359,,,459,,,559,,,659,,,759,,,859,,,959,,,1059,,,1159
,60,,,160,,,260,,,360,,,460,,,560,,,660,,,760,,,860,,,960,,,1060,,,1160
인첸트,61,듀얼 마스터리,K_1_4_DualMastery.csv,161,투핸드 마스터리,K_3_2_TwohandMastery.csv,261,,,361,큐어운즈,A_3_3_FirstAid.csv,461,파이어 마스터리,M_2_1_FireMastery.csv,561,,,661,소드 비거,S_2_2_SwordBigor.csv,761,,,861,커즈 마스터리,H_2_1_CurseMastery.csv,961,,,1061,,,1161
,62,크로스 피어싱,K_1_4_CrossPiercing.csv,162,트리플 어택,K_3_2_TripleAttack.csv,262,,,362,테라스 매직,A_3_3_TerasMagic.csv,462,파이어 볼트,M_2_2_FireBolt.csv,562,,,662,포스 웨이브,S_2_2_ForceWave.csv,762,,,862,백드래프트,H_2_1_Backdraft.csv,962,,,1062,,,1162
,63,사이클론 슬레쉬,K_1_4_CycloneSlash.csv,163,버서크,K_3_2_Berserk.csv,263,,,363,,,463,파이어 볼,M_2_2_FireBall.csv,563,,,663,,,763,,,863,뱀파이어,H_2_1_Vampire.csv,963,,,1063,,,1163
,64,에너제릭 블레이드,K_1_4_EnergeticBlade.csv,164,제노 사이드,K_3_2_Genocide.csv,264,,,364,,,464,파이어 퓨리,M_2_2_FireFury.csv,564,,,664,,,764,,,864,커즈필드,H_2_1_Cursefield.csv,964,,,1064,,,1164
,65,아이겐 데쉬,K_1_4_EigenDash.csv,165,,,265,,,365,,,465,파이어 블레이즈,M_2_2_FfireBlaze.csv,565,,,665,,,765,,,865,,,965,,,1065,,,1165
,66,,,166,,,266,,,366,,,466,플레임 버밍,M_2_2_FlameBombing.csv,566,,,666,,,766,,,866,,,966,,,1066,,,1166
,67,,,167,,,267,,,367,,,467,브러스트 피닉스,M_2_2_BurstPhoenix.csv,567,,,667,,,767,,,867,,,967,,,1067,,,1167
,68,,,168,,,268,,,368,,,468,인퍼널 필라,M_2_2_InfernalPillar.csv,568,,,668,,,768,,,868,,,968,,,1068,,,1168
,69,,,169,,,269,,,369,,,469,,,569,,,669,,,769,,,869,,,969,,,1069,,,1169
,70,,,170,,,270,,,370,,,470,,,570,,,670,,,770,,,870,,,970,,,1070,,,1170
,71,,,171,,,271,,,371,,,471,,,571,,,671,,,771,,,871,,,971,,,1071,,,1171
,72,,,172,,,272,,,372,,,472,,,572,,,672,,,772,,,872,,,972,,,1072,,,1172
,73,,,173,,,273,,,373,,,473,,,573,,,673,,,773,,,873,,,973,,,1073,,,1173
,74,,,174,,,274,,,374,,,474,,,574,,,674,,,774,,,874,,,974,,,1074,,,1174
,75,,,175,,,275,,,375,,,475,,,575,,,675,,,775,,,875,,,975,,,1075,,,1175
,76,,,176,,,276,,,376,,,476,,,576,,,676,,,776,,,876,,,976,,,1076,,,1176
,77,,,177,,,277,,,377,,,477,,,577,,,677,,,777,,,877,,,977,,,1077,,,1177
,78,,,178,,,278,,,378,,,478,,,578,,,678,,,778,,,878,,,978,,,1078,,,1178
,79,,,179,,,279,,,379,,,479,,,579,,,679,,,779,,,879,,,979,,,1079,,,1179,,
,80,,,180,,,280,,,380,,,480,,,580,,,680,,,780,,,880,,,980,,,1080,,,1180,,
기타,81,스트랭스,K_2_1_Toughness.csv,181,낚시,K_Nac.csv,281,컴뱃 마스터리,A_2_1_CombatMastery.csv,381,낚시,A_Nac.csv,481,,,581,낚시,M_Nac.csv,681,,,781,낚시,S_Nac.csv,881,페러라이즈,H_2_2_Paralyze.csv,981,낚시,H_Nac.csv,1081,,,1181,낚시,B_Nac.csv
소환,82,헬스 스트렝썬,K_2_1_HealthStrengthen.csv,182,,,282,바일런트 스탭,A_2_2_ViolentStab.csv,382,,,482,,,582,,,682,,,782,,,882,안티 매직,H_2_2_AntiMagic.csv,982,,,1082,,,1182,,
,83,점핑 크래쉬,K_2_1_JumpingCrash.csv,183,,,283,롤링어택,A_2_2_RollingAttack.csv,383,,,483,,,583,,,683,,,783,,,883,디크리스 어택,H_2_2_DecreaseAttack.csv,983,,,1083,,,1183,,
,84,훨윈드,K_2_1_WhirlWind.csv,184,,,284,사일런트 킬러,A_2_2_SilentKiller.csv,384,,,484,,,584,,,684,,,784,,,884,디미니쉬,H_2_2_Diminish.csv,984,,,1084,,,1184,,
,85,소울 나이트,K_2_1_SoulKnight.csv,185,,,285,데드 스핀,A_2_2_DeadSpin.csv,385,,,485,,,585,,,685,,,785,,,885,디스펠,H_2_2_Dispell.csv,985,,,1085,,,1185,,
,86,디바이드 스피어,K_2_1_DivideSphere.csv,186,,,286,,,386,,,486,,,586,,,686,,,786,,,886,,,986,,,1086,,,1186,,
,87,,,187,,,287,,,387,,,487,,,587,,,687,,,787,,,887,,,987,,,1087,,,1187,,
,88,,,188,,,288,,,388,,,488,,,588,,,688,,,788,,,888,,,988,,,1088,,,1188,,
,89,,,189,,,289,,,389,,,489,,,589,,,689,,,789,,,889,,,989,,,1089,,,1189,,
,90,,,190,,,290,,,390,,,490,,,590,,,690,,,790,,,890,,,990,,,1090,,,1190,,
,91,,,191,,,291,,,391,,,491,,,591,,,691,,,791,,,891,,,991,,,1091,,,1191,,
,92,,,192,,,292,,,392,,,492,,,592,,,692,,,792,,,892,,,992,,,1092,,,1192,,
,93,,,193,,,293,,,393,,,493,,,593,,,693,,,793,,,893,,,993,,,1093,,,1193,,
,94,,,194,,,294,,,394,,,494,,,594,,,694,,,794,,,894,,,994,,,1094,,,1194,,
,95,,,195,,,295,,,395,,,495,,,595,,,695,,,795,,,895,,,995,,,1095,,,1195
,96,,,196,,,296,,,396,,,496,,,596,,,696,,,796,,,896,,,996,,,1096,,,1196
,97,,,197,,,297,,,397,,,497,,,597,,,697,,,797,,,897,,,997,,,1097,,,1197
,98,,,198,,,298,,,398,,,498,,,598,,,698,,,798,,,898,,,998,,,1098,,,1198
,99,,,199,,,299,,,399,,,499,,,599,,,699,,,799,,,899,,,999,,,1099,,,1199
,100,,,200,,,300,,,400,,,500,,,600,,,700,,,800,,,900,,,1000,,,1100,,,1200
