Filename,Start X,Start Y,End X,End Y
Character/Swordmans/Skill/SWD_SKL_LSW_AIRSMASHING_03.anim,0.000000,-1.608765,0.000000,-2.823230
Character/Swordmans/Skill/SWD_SKL_LSW_AIRSMASHING_04.anim,0.000000,-2.826005,0.000000,-4.498434
Character/Swordmans/Skill/SWD_SKL_LSW_AIRSMASHING_05.anim,0.000000,-4.735035,0.000000,-5.799739
Character/Swordmans/Skill/SWD_SKL_LSW_AIRSMASHING_06.anim,0.000000,-5.873363,0.000000,-13.511660
Character/Swordmans/Skill/SWD_SKL_MAC_AMORBREAKER_READY_01.anim,0.000000,0.000000,0.000000,-1.335177
Character/Swordmans/Skill/SWD_SKL_MAC_BASH_ACTION_01.anim,0.000000,-0.722289,0.000000,-1.498934
Character/Swordmans/Skill/SWD_SKL_MAC_BASH_READY_01.anim,0.000000,0.000000,0.000000,-0.686677
Character/Swordmans/Skill/SWD_SKL_MAC_HEAVYBLOW_01.anim,0.000000,0.000000,0.000000,-0.358252
Character/Swordmans/Skill/SWD_SKL_MAC_SOLAREVIL_01.anim,0.000000,0.000000,0.000000,-2.248360
Character/Swordmans/Skill/SWD_SKL_MAC_SOLAREVIL_02.anim,0.000000,-2.253930,0.000000,-3.478337
Character/Swordmans/Skill/SWD_SKL_MAC_SOLAREVIL_03.anim,0.000000,-3.483424,0.000000,-6.152996
Character/Swordmans/Skill/SWD_SKL_MAX_ACHILLES_ACTION_01.anim,0.000000,-0.251860,0.000000,-2.062733
Character/Swordmans/Skill/SWD_SKL_MAX_ACHILLES_READY_01.anim,0.000000,-0.000000,0.000000,-0.139592
Character/Swordmans/Skill/SWD_SKL_MAX_SLASH_READY_01.anim,0.000000,-0.000000,0.000000,-0.717690
Character/Swordmans/Skill/SWD_SKL_MAX_SONICMASSACRE_01.anim,0.000000,-0.000000,0.000000,-0.351600
Character/Swordmans/Skill/SWD_SKL_MAX_SONICMASSACRE_02.anim,0.000000,-0.422113,0.000000,-1.712236
Character/Swordmans/Skill/SWD_SKL_MAX_SONICMASSACRE_03.anim,0.000000,-1.958444,0.000000,-3.162384
Character/Swordmans/Skill/SWD_SKL_MAX_WRISTCHOP_01.anim,0.000000,-0.000000,0.000000,-0.450716
Character/Swordmans/Skill/SWD_SKL_ONE_SHARPERNBLADE_READY.anim,0.000000,0.047437,0.000000,-1.351568
Character/Swordmans/Skill/SWD_SKL_SWD_AIRSMASHING_01.anim,0.000000,-0.000000,0.000000,-0.316147
Character/Swordmans/Skill/SWD_SKL_SWD_AIRSMASHING_02.anim,0.000000,-0.335470,0.000000,-1.608918
Character/Swordmans/Skill/SWD_SKL_SWD_AIRSMASHING_03.anim,0.000000,-1.608765,0.000000,-2.823230
Character/Swordmans/Skill/SWD_SKL_SWD_AIRSMASHING_04.anim,0.000000,-2.826005,0.000000,-4.498434
Character/Swordmans/Skill/SWD_SKL_SWD_AIRSMASHING_05.anim,0.000000,-4.735035,0.000000,-5.799739
Character/Swordmans/Skill/SWD_SKL_SWD_AIRSMASHING_06.anim,0.000000,-5.873363,0.000000,-13.511660
Character/Swordmans/Skill/SWD_SKL_TWO_SHAPENBLADE_READY.anim,0.000000,0.000000,0.000000,-1.351568
Character/Swordmans/Skill/SWD_SKL_TWO_TRIPLEATTACK_ACTION_01.anim,0.000000,0.000000,0.000000,-0.609758
Character/Swordmans/Skill/SWD_SKL_TWO_TRIPLEATTACK_ACTION_02.anim,0.000000,-0.716401,0.000000,-1.796167
Character/Swordmans/Skill/SWD_SKL_TWO_TRIPLEATTACK_ACTION_03.anim,0.000000,-1.877638,0.000000,-3.258859
Character/Swordmans/Skill/Skill1_Action0.anim,0.000000,-3.114151,0.000000,-4.771282
Character/Swordmans/Skill/Skill1_Action1.anim,0.000000,0.000000,0.000000,-0.324480
Character/Swordmans/Skill/Skill1_Action2.anim,0.000000,-0.391913,0.000000,-1.158879
Character/Swordmans/Skill/Skill1_Action3.anim,0.000000,-1.177202,0.000000,-2.208605
Character/Swordmans/Skill/Skill1_Action4.anim,0.000000,-2.424157,0.000000,-3.073046
Character/Swordmans/Skill/Skill1_Action5.anim,0.000000,-3.114151,0.000000,-4.771282
Character\Archeress\Motion\ARC_COM_DAMAGE_01.anim,0.000000,0.000000,-0.000000,0.538053
Character\Archeress\Motion\ARC_COM_DAMAGE_02.anim,0.000000,0.000000,0.000000,1.385986
Character\Archeress\Motion\ARC_COM_DIE_01.anim,0.000000,0.000000,0.000000,0.347900
Character\Archeress\Motion\ARC_LOSE_01.anim,0.000000,0.000000,0.000000,3.481171
Character\Archeress\Motion\ARC_LOSE_02.anim,0.000000,3.481171,0.000000,3.675885
Character\Archeress\Motion\ARC_SWIM_COM_CRUN_01.anim,0.000000,0.000000,0.000000,-3.445421
Character\Archeress\Motion\ARC_SWIM_COM_DIE_01.anim,0.000000,0.000000,-0.000000,0.978488
Character\Archeress\Motion\ARC_SWIM_COM_WALK_01.anim,0.000000,0.000000,0.000000,-1.768831
Character\Archeress\Motion\BOW\ARC_BOW_BLOCKING_00.anim,0.000000,0.031241,-0.000000,0.179783
Character\Archeress\Motion\BOW\ARC_BOW_RUN_01.anim,0.000000,0.000000,0.000000,-3.445421
Character\Archeress\Motion\BOW\ARC_BOW_WALK_01.anim,0.000000,0.000000,0.000000,-1.768831
Character\Archeress\Motion\CRS\ARC_CRS_BLOCKING_00.anim,0.000000,0.031241,0.000000,0.179783
Character\Archeress\Motion\CRS\ARC_CRS_RUN_01.anim,0.000000,0.000000,0.000000,-3.445421
Character\Archeress\Motion\CRS\ARC_CRS_WALK_01.anim,0.000000,0.000000,0.000000,-1.768831
Character\Archeress\Motion\NAC\ARC_NAC_RUN_01.anim,-0.000000,-0.000000,-0.000000,-3.445421
Character\Archeress\Motion\NAC\ARC_NAC_WALK_01.anim,-0.000000,0.000000,-0.000000,-1.768831
Character\Archeress\Motion\NONBTL\ARC_NON_RUN_01.anim,0.000000,0.000000,0.000000,-3.445421
Character\Archeress\Motion\NONBTL\ARC_NON_WALK_01.anim,0.000000,0.000000,0.000000,-1.768831
Character\Archeress\Motion\NON\ARC_NON_ATTACK_01.anim,0.000000,0.000000,0.000000,-0.754165
Character\Archeress\Motion\NON\ARC_NON_ATTACK_02.anim,0.000000,-0.754165,0.000000,-1.370622
Character\Archeress\Motion\NON\ARC_NON_ATTACK_03.anim,0.000000,0.000000,0.000000,-0.225235
Character\Archeress\Motion\NON\ARC_NON_ATTACK_04.anim,0.000000,-0.225235,0.000000,-1.713262
Character\Archeress\Motion\NON\ARC_NON_BLOCKING_00.anim,0.000000,0.031241,-0.000000,0.190788
Character\Archeress\Motion\NON\ARC_NON_RUN_01.anim,0.000000,0.000000,0.000000,-3.445421
Character\Archeress\Motion\NON\ARC_NON_WALK_01.anim,-0.000000,0.000000,-0.000000,-1.768831
Character\Archeress\Motion\SSW\ARC_SSW_ATTACK_01.anim,0.000000,-0.000000,0.000000,-0.819829
Character\Archeress\Motion\SSW\ARC_SSW_ATTACK_02.anim,0.000000,-0.905322,0.000000,-1.583534
Character\Archeress\Motion\SSW\ARC_SSW_ATTACK_03.anim,-0.000000,0.000000,0.000000,-0.967331
Character\Archeress\Motion\SSW\ARC_SSW_ATTACK_04.anim,0.000000,-0.967331,0.000000,-1.853931
Character\Archeress\Motion\SSW\ARC_SSW_BLOCKING_00.anim,0.000000,0.031241,0.000000,0.167560
Character\Archeress\Motion\SSW\ARC_SSW_RUN_01.anim,0.000000,0.000000,0.000000,-3.445421
Character\Archeress\Motion\SSW\ARC_SSW_WALK_01.anim,0.000000,0.000000,0.000000,-1.768831
Character\Healer\Motion\HIL_LOSE_01.anim,0.000000,0.000000,0.000000,3.481172
Character\Healer\Motion\HIL_LOSE_02.anim,0.000000,3.481172,0.000000,3.675885
Character\Healer\Motion\HIL_ONE_BLOCKING_01.anim,0.000000,0.031241,0.000000,0.190788
Character\Healer\Motion\HIL_SWIM_COM_CRUN_01.anim,0.000000,-0.000000,0.000000,-3.445422
Character\Healer\Motion\HIL_SWIM_COM_DIE_01.anim,0.000000,-0.000000,0.000000,0.978488
Character\Healer\Motion\HIL_SWIM_COM_WALK_01.anim,0.000000,0.000000,0.000000,-1.768831
Character\Healer\Motion\NAC\HIL_NAC_RUN_01.anim,0.000000,-0.000000,0.000000,-3.445422
Character\Healer\Motion\NAC\HIL_NAC_WALK_01.anim,0.000000,0.000000,0.000000,-1.768831
Character\Healer\Motion\NON\HIL_NON_ATTACK_01.anim,0.000000,0.000000,0.000000,-1.001482
Character\Healer\Motion\NON\HIL_NON_ATTACK_02.anim,0.000000,-1.074108,0.000000,-1.376990
Character\Healer\Motion\NON\HIL_NON_ATTACK_03.anim,0.000000,-0.000000,0.000000,-0.430756
Character\Healer\Motion\NON\HIL_NON_ATTACK_04.anim,0.000000,-0.427248,0.000000,-1.308319
Character\Healer\Motion\NON\HIL_NON_BLOCKING_01.anim,0.000000,0.031241,0.000000,0.190788
Character\Healer\Motion\NON\HIL_NON_DAMAGE_01.anim,0.000000,0.000000,-0.000000,0.558948
Character\Healer\Motion\NON\HIL_NON_DAMAGE_02.anim,0.000000,0.000000,0.000000,1.385986
Character\Healer\Motion\NON\HIL_NON_GUARD_01.anim,0.000000,-0.000000,-0.000000,0.341097
Character\Healer\Motion\NON\HIL_NON_RUN_01.anim,-0.000000,-0.000000,-0.000000,-3.445421
Character\Healer\Motion\NON\HIL_NON_WALK_01.anim,0.000000,0.000000,0.000000,-1.768831
Character\Healer\Motion\WIP\HIL_WIP_ATTACK_01.anim,-0.000000,-0.000000,-0.000000,-0.177556
Character\Healer\Motion\WIP\HIL_WIP_ATTACK_02.anim,-0.000000,-0.234416,-0.000000,-1.287449
Character\Healer\Motion\WIP\HIL_WIP_ATTACK_04.anim,-0.000000,-1.372072,-0.000000,-2.860128
Character\Healer\Motion\WIP\HIL_WIP_RUN_01.anim,-0.000000,-0.000000,-0.000000,-3.322371
Character\Healer\Motion\WIP\HIL_WIP_WALK_01.anim,-0.000000,0.000000,-0.000000,-1.768831
Character\Healer\Motion\ssw\HIL_SSW_ATTACK_01.anim,0.000000,0.000000,0.000000,-1.029536
Character\Healer\Motion\ssw\HIL_SSW_ATTACK_02.anim,0.000000,-1.148112,0.000000,-1.781023
Character\Healer\Motion\ssw\HIL_SSW_RUN_01.anim,0.000000,-0.000000,0.000000,-3.445422
Character\Healer\Motion\ssw\HIL_SSW_WALK_01.anim,-0.000000,0.000000,-0.000000,-1.768831
Character\Healer\skill\HIL_SKL_COM_BARRAGEHIT_01.anim,-0.000000,-0.000000,0.000000,-0.275458
Character\Healer\skill\HIL_SKL_COM_BARRAGEHIT_02.anim,0.000000,-0.288579,0.000000,-0.448525
Character\Healer\skill\HIL_SKL_COM_BARRAGEHIT_03.anim,0.000000,-0.448861,0.000000,-0.587285
Character\Healer\skill\HIL_SKL_COM_BARRAGEHIT_04.anim,0.000000,-0.601667,0.000000,-1.511162
Character\Healer\skill\HIL_SKL_COM_EVILCRY_03.anim,-0.000000,-0.000000,-0.000000,-0.219497
Character\Healer\skill\HIL_SKL_COM_EVILSCLAW_02.anim,0.000000,-0.003523,0.000000,-0.760783
Character\Healer\skill\HIL_SKL_COM_EVILSCLAW_03.anim,0.000000,-0.776368,0.000000,-1.284243
Character\Healer\skill\HIL_SKL_COM_EVILSCLAW_04.anim,0.000000,-1.294214,0.000000,-2.064354
Character\Healer\skill\HIL_SKL_COM_EVILSCLAW_06.anim,0.000000,-2.612191,0.000000,0.186223
Character\Healer\skill\HIL_SKL_WIP_DEATHSCYTHE_01.anim,0.000000,0.000000,0.000000,-1.286558
Character\Healer\skill\HIL_SKL_WIP_EVILSPEAR_01.anim,0.000000,0.000000,0.000000,-0.139503
Character\Healer\skill\HIL_SKL_WIP_EVILSPEAR_02.anim,0.000000,-0.139503,0.000000,-0.274045
Character\Sorceress\Motion\NAC\SOR_NAC_RUN_01.anim,0.000000,0.000000,0.000000,-3.445421
Character\Sorceress\Motion\NAC\SOR_NAC_WALK_01.anim,0.000000,0.000000,0.000000,-1.768831
Character\Sorceress\Motion\NONBTL\SOR_NON_RUN_01.anim,0.000000,0.000000,0.000000,-3.445421
Character\Sorceress\Motion\NONBTL\SOR_NON_WALK_01.anim,0.000000,0.000000,0.000000,-1.768831
Character\Sorceress\Motion\NON\SOR_NON_ATTACK_01.anim,0.000000,0.000000,0.000000,-0.754165
Character\Sorceress\Motion\NON\SOR_NON_ATTACK_02.anim,0.000000,-0.797435,0.000000,-1.370622
Character\Sorceress\Motion\NON\SOR_NON_ATTACK_03.anim,0.000000,0.000000,0.000000,-0.696814
Character\Sorceress\Motion\NON\SOR_NON_ATTACK_04.anim,0.000000,-0.756323,0.000000,-1.433178
Character\Sorceress\Motion\NON\SOR_NON_BLOCKING_00.anim,0.000000,0.031241,0.000000,0.167560
Character\Sorceress\Motion\NON\SOR_NON_RUN_01.anim,0.000000,0.000000,0.000000,-3.445421
Character\Sorceress\Motion\NON\SOR_NON_WALK_01.anim,0.000000,0.000000,0.000000,-1.768831
Character\Sorceress\Motion\SOR_COM_DAMAGE_01.anim,0.000000,0.000000,0.000000,0.538053
Character\Sorceress\Motion\SOR_COM_DAMAGE_02.anim,0.000000,0.000000,0.000000,1.385986
Character\Sorceress\Motion\SOR_COM_DIE_01.anim,0.000000,0.000000,0.000000,-0.145922
Character\Sorceress\Motion\SOR_LOSE_01.anim,0.000000,0.000000,0.000000,3.481171
Character\Sorceress\Motion\SSW\SOR_SSW_ATTACK_01.anim,0.000000,0.000000,0.000000,-0.752965
Character\Sorceress\Motion\SSW\SOR_SSW_ATTACK_02.anim,0.000000,-0.783597,0.000000,-1.373246
Character\Sorceress\Motion\SSW\SOR_SSW_BLOCKING_00.anim,0.000000,0.031241,0.000000,0.167560
Character\Sorceress\Motion\SSW\SOR_SSW_RUN_01.anim,0.000000,0.000000,0.000000,-3.445421
Character\Sorceress\Motion\SSW\SOR_SSW_WALK_01.anim,0.000000,0.000000,0.000000,-1.709870
Character\Sorceress\Motion\STF\SOR_STF_ATTACK_01.anim,0.000000,0.000000,0.000000,-0.783597
Character\Sorceress\Motion\STF\SOR_STF_ATTACK_02.anim,0.000000,-0.819637,0.000000,-1.404906
Character\Sorceress\Motion\STF\SOR_STF_BLOCKING_00.anim,-0.000000,0.031241,-0.000000,0.167560
Character\Sorceress\Motion\STF\SOR_STF_RUN_01.anim,0.000000,0.000000,0.000000,-3.445421
Character\Sorceress\Motion\STF\SOR_STF_WALK_01.anim,0.000000,0.000000,0.000000,-1.709870
Character\Summoner\Motion\DUL\SUM_DUL_ATTACK_01.anim,0.000000,0.000000,0.000000,-0.321652
Character\Summoner\Motion\DUL\SUM_DUL_ATTACK_02.anim,0.000000,-0.324480,0.000000,-1.198805
Character\Summoner\Motion\DUL\SUM_DUL_ATTACK_03.anim,0.000000,-1.268398,0.000000,-1.896779
Character\Summoner\Motion\DUL\SUM_DUL_ATTACK_04.anim,0.000000,-1.944504,0.000000,-2.864591
Character\Summoner\Motion\DUL\SUM_DUL_ATTACK_05.anim,0.000000,-2.865221,0.000000,-4.451834
Character\Summoner\Motion\DUL\SUM_DUL_BLOCKING_00.anim,0.000000,0.031241,-0.000000,0.189396
Character\Summoner\Motion\DUL\SUM_DUL_RUN_01.anim,0.000000,0.000000,0.000000,-3.445421
Character\Summoner\Motion\DUL\SUM_DUL_WALK_01.anim,0.000000,0.000000,0.000000,-1.851253
Character\Summoner\Motion\NAC\SUM_NAC_RUN_01.anim,0.000000,0.000000,0.000000,-3.445421
Character\Summoner\Motion\NAC\SUM_NAC_WALK_01.anim,0.000000,0.000000,0.000000,-1.851253
Character\Summoner\Motion\NON\SUM_NON_ATTACK_01.anim,0.000000,0.000000,0.000000,-0.698572
Character\Summoner\Motion\NON\SUM_NON_ATTACK_02.anim,0.000000,-0.736536,0.000000,-1.370622
Character\Summoner\Motion\NON\SUM_NON_ATTACK_03.anim,0.000000,0.000000,0.000000,-0.431612
Character\Summoner\Motion\NON\SUM_NON_ATTACK_04.anim,0.000000,-0.451493,0.000000,-0.996457
Character\Summoner\Motion\NON\SUM_NON_BLOCKING_00.anim,0.000000,0.031241,-0.000000,0.182942
Character\Summoner\Motion\NON\SUM_NON_RUN_01.anim,0.000000,0.000000,0.000000,-3.445421
Character\Summoner\Motion\NON\SUM_NON_WALK_01.anim,0.000000,0.000000,0.000000,-1.851253
Character\Summoner\Motion\SSW\SUM_SSW_ATTACK_01.anim,0.000000,0.000000,0.000000,-0.801228
Character\Summoner\Motion\SSW\SUM_SSW_ATTACK_02.anim,0.000000,-0.835469,0.000000,-1.400927
Character\Summoner\Motion\SSW\SUM_SSW_BLOCKING_00.anim,0.000000,0.031241,0.000000,0.189396
Character\Summoner\Motion\SSW\SUM_SSW_RUN_01.anim,0.000000,0.000000,0.000000,-3.445421
Character\Summoner\Motion\STF\SUM_STF_ATTACK_01.anim,0.000000,0.000000,0.000000,-0.783597
Character\Summoner\Motion\STF\SUM_STF_ATTACK_02.anim,0.000000,-0.819637,0.000000,-1.429749
Character\Summoner\Motion\STF\SUM_STF_BLOCKING_00.anim,0.000000,0.031241,0.000000,0.189396
Character\Summoner\Motion\STF\SUM_STF_RUN_01.anim,0.000000,0.000000,0.000000,-3.445421
Character\Summoner\Motion\STF\SUM_STF_WALK_01.anim,0.000000,0.000000,0.000000,-1.851253
Character\Summoner\Motion\SUM_COM_DAMAGE_01.anim,0.000000,0.000000,-0.000000,0.538053
Character\Summoner\Motion\SUM_COM_DAMAGE_02.anim,0.000000,0.000000,0.000000,1.385986
Character\Summoner\Motion\SUM_LOSE_01.anim,0.000000,0.000000,0.000000,3.357057
Character\Summoner\Motion\SUM_LOSE_02.anim,0.000000,3.357057,0.000000,3.525290
Character\Summoner\Motion\SUM_ONE_BLOCKING_00.anim,0.000000,0.031241,0.000000,0.167560
Character\Summoner\Motion\SUM_ONE_WALK_01.anim,0.000000,0.000000,0.000000,-1.851253
Character\Swordmans\Motion\DUL\SWD_DUL_ATTACK_01.anim,0.000000,-0.000000,0.000000,-0.140094
Character\Swordmans\Motion\DUL\SWD_DUL_ATTACK_02.anim,0.000000,-0.140094,0.000000,-1.288920
Character\Swordmans\Motion\DUL\SWD_DUL_ATTACK_03.anim,0.000000,-1.365153,0.000000,-1.963095
Character\Swordmans\Motion\DUL\SWD_DUL_ATTACK_04.anim,0.000000,-2.058025,0.000000,-3.024861
Character\Swordmans\Motion\DUL\SWD_DUL_ATTACK_05.anim,0.000000,-3.064591,0.000000,-4.111700
Character\Swordmans\Motion\DUL\SWD_DUL_BLOCKING_00.anim,-0.000000,0.031241,-0.000000,0.167560
Character\Swordmans\Motion\DUL\SWD_DUL_RUN_01.anim,0.000000,0.000000,0.000000,-3.445421
Character\Swordmans\Motion\DUL\SWD_DUL_WALK_01.anim,0.000000,0.000000,0.000000,-1.764391
Character\Swordmans\Motion\GAX\SWD_GAX_ATTACK_01.anim,0.000000,0.000000,0.000000,-0.348790
Character\Swordmans\Motion\GAX\SWD_GAX_ATTACK_02.anim,0.000000,-0.357754,0.000000,-1.327441
Character\Swordmans\Motion\GAX\SWD_GAX_ATTACK_03.anim,0.000000,-1.389188,0.000000,-2.424594
Character\Swordmans\Motion\GAX\SWD_GAX_ATTACK_04.anim,0.000000,-2.561098,0.000000,-4.317925
Character\Swordmans\Motion\GAX\SWD_GAX_ATTACK_05.anim,0.000000,-4.692300,0.000000,-5.964212
Character\Swordmans\Motion\GMA\SWD_GMA_ATTACK_01.anim,0.000000,0.000000,0.000000,-0.348790
Character\Swordmans\Motion\GMA\SWD_GMA_ATTACK_02.anim,0.000000,-0.357754,0.000000,-1.327441
Character\Swordmans\Motion\GMA\SWD_GMA_ATTACK_03.anim,0.000000,-1.389188,0.000000,-2.424594
Character\Swordmans\Motion\GMA\SWD_GMA_ATTACK_04.anim,0.000000,-2.561098,0.000000,-4.317925
Character\Swordmans\Motion\GMA\SWD_GMA_ATTACK_05.anim,0.000000,-4.421710,0.000000,-6.551838
Character\Swordmans\Motion\LSW\SWD_LSW_ATTACK_01.anim,0.000000,0.000000,0.000000,-0.348790
Character\Swordmans\Motion\LSW\SWD_LSW_ATTACK_02.anim,0.000000,-0.357754,0.000000,-1.327441
Character\Swordmans\Motion\LSW\SWD_LSW_ATTACK_03.anim,0.000000,-1.389188,0.000000,-2.424594
Character\Swordmans\Motion\LSW\SWD_LSW_ATTACK_04.anim,0.000000,-2.561098,0.000000,-4.230558
Character\Swordmans\Motion\LSW\SWD_LSW_ATTACK_05.anim,0.000000,-4.503821,0.000000,-6.718311
Character\Swordmans\Motion\MAC\SWD_MAC_ATTACK_01.anim,0.000000,0.000000,0.000000,-0.320626
Character\Swordmans\Motion\MAC\SWD_MAC_ATTACK_02.anim,0.000000,-0.415917,0.000000,-1.479325
Character\Swordmans\Motion\MAC\SWD_MAC_ATTACK_03.anim,0.000000,-1.442731,0.000000,-2.284875
Character\Swordmans\Motion\MAC\SWD_MAC_ATTACK_04.anim,0.000000,-2.386408,0.000000,-3.820974
Character\Swordmans\Motion\MAC\SWD_MAC_ATTACK_05.anim,0.000000,-3.304059,0.000000,-4.847013
Character\Swordmans\Motion\MAX\SWD_MAX_ATTACK_01.anim,0.000000,-0.000000,0.000000,-0.324428
Character\Swordmans\Motion\MAX\SWD_MAX_ATTACK_02.anim,0.000000,-0.324480,0.000000,-1.177202
Character\Swordmans\Motion\MAX\SWD_MAX_ATTACK_03.anim,0.000000,-1.207672,0.000000,-2.027013
Character\Swordmans\Motion\MAX\SWD_MAX_ATTACK_04.anim,0.000000,-2.026941,0.000000,-3.184828
Character\Swordmans\Motion\MAX\SWD_MAX_ATTACK_05.anim,0.000000,-3.304059,0.000000,-4.847013
Character\Swordmans\Motion\NAC\SWD_NAC_RUN_01.anim,0.000000,0.000000,0.000000,-3.445421
Character\Swordmans\Motion\NAC\SWD_NAC_WALK_01.anim,0.000000,0.000000,0.000000,-1.851253
Character\Swordmans\Motion\NONBTL\SWD_NON_RUN_01.anim,0.000000,0.000000,0.000000,-3.445421
Character\Swordmans\Motion\NONBTL\SWD_NON_WALK_01.anim,0.000000,0.000000,0.000000,-1.764391
